93.84,147.06
96.35,150.07
97.4,152.83
97.23,153.95
94.87,148.23
91.47,144.09
85.17,143.81
80.73,143.93
77.21,144.71
73.21,147.21
73.41,148.24
72.85,149.76
72.85,149.42
73.07,148.8
76.04,145.76
75.14,144.11
73.06,140.82
71.72,140.7
73.2,141.79
71.39,142.74
71.33,142.35
71.33,142.05
69.59,147.04
69.36,152.32
71.93,155.87
69.44,153.2
67.74,148.99
70.56,144.44
68.75,139.19
70.59,134.81
73.27,131.92
74.39,129.1
79.5,126.9
155.76,137.81
155.76,137.81
152.3,136.89
146.35,135.41
145.77,137.0
142.32,140.74
139.33,141.94
134.67,143.7
129.3,147.15
124.54,151.0
122.05,156.68
119.74,161.77
119.27,162.95
119.5,164.18
119.5,164.82
119.48,166.08
115.96,168.34
109.64,169.25
103.73,169.59
98.27,170.83
93.12,171.02
87.16,169.6
81.85,168.75
79.26,168.55
75.17,168.08
73.23,166.43
73.27,164.72
76.18,161.73
78.37,157.76
76.91,157.57
73.16,157.73
71.7,156.82
70.99,154.47
69.49,148.68
71.24,143.7
71.22,143.49
71.27,143.7
75.29,145.06
79.92,146.75
80.33,151.1
78.26,156.51
78.2,156.75
78.14,156.98
78.16,156.92
78.54,156.1
155.8,135.07
155.8,135.07
151.4,134.92
145.64,135.84
145.23,138.06
140.4,140.81
134.4,142.91
129.63,146.47
127.03,150.12
123.51,155.24
120.62,160.52
119.01,164.11
118.99,164.0
118.98,163.9
119.09,164.82
119.0,165.86
117.38,168.69
110.77,168.82
104.29,170.53
98.38,172.25
92.88,172.72
87.78,172.13
83.55,171.27
78.0,170.04
72.92,167.63
72.78,165.61
74.94,162.45
78.6,158.53
77.29,157.43
76.49,156.05
74.23,155.46
76.51,156.24
76.32,157.48
76.5,156.96
67.99,99.79
67.99,99.79
71.98,98.64
75.86,96.48
78.09,95.83
82.51,95.71
86.66,93.13
89.43,88.48
95.74,87.96
102.06,87.16
108.26,85.76
113.77,84.56
114.42,80.95
115.21,77.65
114.78,77.09
114.4,77.02
115.88,77.96
116.67,80.52
116.04,82.03
115.69,82.8
113.49,86.45
113.71,87.24
112.41,88.31
108.64,91.45
105.82,94.65
100.63,95.48
100.73,100.09
103.47,103.09
104.53,109.09
104.77,114.63
104.68,119.25
104.78,122.14
102.81,125.89
97.05,127.28
92.27,130.86
88.41,133.42
83.67,135.4
81.45,140.99
81.03,145.62
80.21,151.34
78.5,155.83
78.74,154.94
79.19,154.8
78.86,155.19
79.19,154.03
78.39,155.13
77.28,155.33
75.38,155.85
75.82,156.78
76.23,156.42
75.43,155.48
74.98,155.45
75.95,156.16
73.3,156.96
71.07,154.32
69.23,148.93
69.46,143.73
69.49,143.58
71.11,142.78
73.54,143.45
73.38,148.71
71.69,154.13
72.68,155.45
69.69,152.37
69.49,146.47
69.14,141.57
70.01,141.88
74.64,143.17
78.43,142.22
70.07,97.66
70.07,97.66
72.96,98.82
76.84,102.53
79.9,107.84
82.01,113.35
85.95,117.46
86.64,122.81
84.47,126.64
81.98,129.68
81.23,134.41
82.62,139.41
80.06,143.23
76.06,142.03
74.31,140.06
74.31,139.36
74.26,139.36
69.42,139.22
67.62,137.09
67.18,135.67
68.11,135.47
68.1,135.19
67.76,134.43
67.54,137.67
67.68,136.17
67.31,136.42
68.89,140.49
73.82,143.59
78.74,142.67
81.89,138.09
85.83,134.33
85.75,133.94
84.89,134.93
81.82,139.96
80.31,144.07
80.59,149.11
78.07,154.78
78.05,156.63
78.04,157.58
77.54,157.51
77.59,157.56
77.51,157.53
75.69,155.93
73.91,157.18
71.27,155.69
73.09,150.01
74.57,144.59
72.04,141.34
73.01,141.2
71.99,140.99
72.23,140.76
72.76,139.28
74.08,142.19
75.08,144.91
77.15,145.48
75.47,145.0
73.48,144.07
69.75,146.31
71.77,147.23
155.85,129.73
155.85,129.73
154.12,130.87
148.97,133.86
146.54,135.36
144.01,139.17
140.18,141.6
135.66,143.21
130.19,146.53
125.94,150.61
121.57,154.37
120.74,159.27
119.27,162.1
119.82,162.99
119.79,164.06
119.71,164.13
118.87,163.09
118.84,163.39
119.48,164.2
119.5,164.15
119.5,164.82
119.53,164.9
119.35,165.93
117.1,168.11
111.43,168.57
105.44,169.56
100.21,171.37
95.97,172.69
90.33,171.9
85.66,170.07
80.37,169.92
76.49,169.87
75.55,168.24
75.47,167.79
75.4,168.34
75.55,169.53
79.5,172.0
83.36,173.73
87.14,174.46
90.71,176.13
94.63,177.05
98.44,178.33
102.23,180.41
103.16,180.98
105.99,180.76
111.49,180.31
117.25,178.68
123.27,177.51
128.54,176.49
128.19,176.73
124.67,174.49
122.36,172.35
120.87,172.4
117.87,171.54
114.72,167.66
109.08,167.63
102.99,167.74
98.04,167.66
93.22,166.87
87.32,166.26
82.49,166.65
78.25,166.88
75.09,168.1
73.82,166.73
73.89,166.18
73.13,166.41
73.45,165.51
73.74,163.35
78.43,160.34
80.24,154.85
81.86,148.95
82.28,143.35
81.11,139.6
79.22,143.18
70.08,99.05
70.08,99.05
70.18,99.48
70.18,99.53
71.84,101.17
76.54,104.92
79.53,108.24
80.96,112.69
85.07,116.68
87.2,121.34
84.49,125.74
82.55,130.02
82.12,135.57
84.6,139.87
88.18,141.69
89.62,142.92
89.33,142.92
155.91,126.95
155.91,126.95
155.01,128.03
150.85,132.06
147.59,136.7
142.21,139.93
136.52,143.11
131.48,146.71
126.13,150.17
120.71,151.61
116.22,152.68
110.65,153.68
104.43,154.53
99.1,152.31
96.68,148.46
92.98,144.49
90.72,142.88
89.86,142.88
85.89,140.76
81.86,142.49
81.71,142.77
84.35,143.34
85.01,145.11
84.91,144.97
79.22,144.56
75.55,143.66
75.93,143.45
80.09,143.4
86.11,143.47
88.45,143.58
92.39,144.31
155.58,139.22
155.58,139.22
151.28,137.21
145.64,135.41
144.61,137.92
143.33,137.87
143.95,137.93
141.05,141.3
135.06,144.38
129.81,147.84
125.2,151.77
120.88,152.89
115.05,153.94
109.04,154.62
104.95,155.34
101.2,153.78
96.81,150.1
92.75,146.93
88.29,147.34
87.08,144.42
83.13,144.89
81.39,147.62
80.59,146.0
77.98,144.55
74.82,145.76
73.99,147.93
73.4,149.14
72.97,149.06
70.07,97.66
70.07,97.66
74.59,95.94
78.17,95.79
81.46,98.62
83.44,94.75
86.79,92.92
89.71,88.23
95.59,86.7
101.48,86.67
101.51,89.53
99.24,94.07
100.87,98.82
102.75,103.73
103.64,108.48
103.98,114.28
104.14,119.83
104.42,124.64
101.54,126.18
96.19,128.24
93.15,131.65
90.09,132.83
89.04,132.65
85.21,134.57
83.65,139.7
85.24,143.73
88.2,143.79
87.84,143.62
88.78,143.93
91.56,144.14
93.33,144.43
68.05,95.98
68.05,95.98
70.55,98.75
74.88,103.16
79.14,107.33
81.71,112.43
85.5,117.27
86.85,122.37
83.95,126.75
80.34,128.23
77.11,128.37
75.43,130.83
73.58,132.66
68.83,135.58
65.4,138.16
64.95,140.71
63.79,141.04
63.04,141.03
63.14,141.04
67.99,141.78
74.16,142.77
78.26,142.86
77.74,143.46
155.79,133.87
155.79,133.87
152.03,134.43
146.6,135.37
145.37,137.52
144.14,137.82
144.76,137.99
144.62,139.76
147.16,139.63
141.7,141.13
136.01,142.29
131.12,145.42
125.93,148.8
120.78,151.5
115.75,151.74
110.69,149.85
106.65,149.83
102.44,149.52
98.75,149.29
95.67,148.34
92.94,145.72
89.42,143.5
84.53,144.26
79.13,145.32
75.74,145.88
71.16,143.5
68.59,138.97
69.68,135.32
72.25,133.19
74.04,131.65
73.8,131.28
155.85,129.73
155.85,129.73
151.86,131.83
145.87,134.42
146.81,136.92
143.73,139.71
139.96,140.83
137.22,141.52
132.26,145.11
127.26,148.62
122.35,150.78
117.6,152.88
112.46,154.12
105.99,155.79
102.49,155.56
99.18,152.28
96.32,148.49
92.33,144.37
90.88,143.6
87.04,143.61
80.38,143.73
78.63,143.63
78.72,143.8
77.18,144.45
73.53,149.31
74.31,148.7
73.73,146.52
70.77,146.06
72.84,148.11
71.12,143.74
69.33,139.43
67.97,98.48
67.97,98.48
69.04,98.94
74.08,102.08
78.49,105.8
80.48,110.25
82.91,114.91
86.64,119.23
86.34,124.24
82.38,128.71
81.64,132.47
82.79,137.58
84.27,140.4
88.26,142.07
88.52,142.24
155.95,128.32
155.95,128.32
152.04,131.17
147.02,134.13
145.94,137.86
139.71,141.38
134.13,144.97
128.82,148.48
123.98,150.97
118.83,152.65
112.62,153.74
107.44,154.69
102.71,154.54
97.93,151.08
94.0,146.17
90.1,143.19
89.97,143.1
89.53,143.01
85.47,143.35
84.86,142.6
84.56,142.68
82.11,144.29
80.75,142.69
155.85,129.73
155.85,129.73
155.28,132.73
151.22,133.63
148.26,136.09
145.83,138.22
139.97,140.94
133.72,142.37
129.34,146.04
125.2,150.73
119.85,152.53
113.67,153.45
108.45,154.23
105.81,154.83
105.41,154.89
104.89,154.93
99.4,153.0
95.15,148.73
91.31,144.32
87.55,142.58
86.92,142.03
83.27,144.69
81.97,143.91
68.12,94.71
68.12,94.71
69.44,100.21
71.0,106.19
71.38,107.16
71.54,107.23
71.61,106.54
73.26,103.44
77.66,106.19
80.85,109.68
82.66,114.43
86.78,118.89
86.94,124.35
82.39,127.43
78.14,128.21
76.1,131.05
75.42,133.32
71.09,135.55
69.06,139.05
72.95,142.19
77.66,143.28
81.55,142.98
82.32,144.64
70.07,97.66
70.07,97.66
73.85,100.85
77.7,104.13
78.95,105.58
81.35,109.67
82.56,114.18
86.45,118.58
87.44,124.45
83.77,128.29
83.31,133.09
86.92,135.1
88.39,135.67
93.12,135.46
94.73,131.8
90.07,133.03
86.27,134.47
84.17,136.84
85.84,141.23
87.26,142.11
155.79,133.87
155.79,133.87
151.67,134.51
145.71,134.62
145.7,134.55
145.63,137.35
143.08,140.53
142.74,141.1
139.95,141.03
138.02,140.62
135.99,141.66
131.64,145.25
129.31,149.82
126.7,152.66
123.89,155.59
121.1,156.19
118.89,153.95
117.58,152.69
114.84,153.96
155.75,136.28
155.75,136.28
150.4,135.83
145.64,135.57
146.77,136.5
147.06,139.23
143.69,139.97
140.47,141.57
135.06,145.3
130.01,148.17
125.25,151.61
119.69,152.84
115.13,153.68
110.91,154.47
106.29,154.6
100.69,153.37
96.62,149.51
92.65,145.23
88.17,143.32
86.25,142.53
85.47,142.22
82.5,145.06
78.35,145.33
155.85,129.73
155.85,129.73
151.43,132.22
146.18,134.01
145.67,135.6
143.61,139.53
138.03,141.95
133.16,144.73
128.41,147.64
123.37,151.19
119.94,152.39
114.61,153.14
109.39,154.19
104.61,155.57
99.73,157.52
96.32,160.57
92.68,163.29
92.7,163.62
92.75,163.62
92.06,163.62
90.6,163.79
90.42,159.86
92.2,153.84
88.53,150.08
84.42,150.62
86.67,150.96
86.46,150.61
85.05,150.64
84.8,150.44
85.35,151.74
85.64,153.44
85.37,154.7
85.25,151.52
85.11,151.01
85.25,151.36
84.99,150.79
88.36,149.52
91.7,153.13
93.23,156.75
93.22,156.65
92.21,152.05
92.16,148.73
87.62,150.58
85.04,151.62
80.38,152.48
78.94,155.55
77.16,155.94
72.83,156.62
72.62,156.27
71.47,156.85
71.59,153.95
72.16,151.98
74.15,149.2
73.99,148.67
73.04,148.88
72.44,150.92
69.31,148.7
69.92,146.17
69.91,146.27
70.02,146.29
68.05,95.98
68.05,95.98
69.59,97.74
74.44,101.39
78.41,105.74
80.42,110.91
83.76,113.65
88.5,111.17
93.18,111.53
97.19,114.3
97.9,114.87
102.76,115.5
104.63,119.93
104.04,124.97
99.41,126.88
94.67,129.33
89.6,132.59
85.47,134.51
84.74,138.75
88.47,142.27
86.83,143.61
83.65,146.95
81.06,152.57
78.66,158.5
75.21,161.9
72.48,164.21
72.2,164.81
75.18,161.99
77.4,161.21
78.37,160.65
79.08,157.64
79.0,157.34
80.12,153.41
81.86,147.29
82.76,146.14
78.96,145.33
74.72,147.57
75.95,145.58
79.48,141.05
80.55,140.23
80.76,140.09
83.22,135.99
88.36,133.43
93.34,130.06
98.48,126.91
104.08,124.95
104.67,119.63
104.78,115.2
105.29,110.62
105.37,104.81
102.17,100.32
99.91,96.53
101.7,92.16
105.08,87.2
105.27,82.86
103.62,85.05
101.01,89.57
99.46,95.4
101.57,100.57
103.06,104.46
100.31,108.4
95.31,111.24
91.71,114.36
89.09,119.2
86.06,124.47
82.93,129.36
81.59,134.12
80.38,140.22
77.99,144.64
74.78,147.47
74.06,148.01
70.07,97.66
70.07,97.66
70.94,102.83
71.49,106.32
71.5,106.51
71.51,106.77
71.51,106.93
71.3,108.7
70.76,112.81
74.28,113.22
74.67,119.18
75.42,121.42
75.64,121.71
75.52,121.71
76.19,121.72
75.93,123.59
75.94,123.24
75.78,125.32
75.37,130.36
74.77,133.07
70.06,136.56
69.34,140.65
74.3,144.17
73.44,149.02
70.84,152.67
71.4,155.54
72.78,156.38
71.11,155.76
70.62,154.48
72.7,156.22
75.29,156.75
75.1,156.8
72.92,156.96
71.07,154.68
73.81,149.58
74.86,146.32
79.22,144.6
82.55,146.83
87.44,147.02
92.88,146.83
95.39,148.63
96.05,152.31
98.11,153.87
95.89,150.68
93.12,147.56
87.1,147.08
83.81,145.7
79.04,145.14
75.26,147.64
76.14,148.22
74.36,148.11
73.2,147.82
72.9,147.49
155.82,132.48
155.82,132.48
150.44,134.09
145.72,134.85
147.49,134.84
150.98,134.33
147.73,137.19
142.31,140.48
136.72,143.62
131.1,146.62
125.81,149.83
120.36,152.38
114.23,152.96
109.93,153.18
104.89,150.17
99.4,149.88
97.29,152.67
96.22,157.16
94.92,160.86
95.45,158.76
95.4,152.88
94.14,147.55
93.16,145.16
88.37,147.32
83.44,148.25
81.08,152.81
79.94,158.01
78.38,160.63
80.74,159.94
80.74,159.58
155.8,135.07
155.8,135.07
150.58,135.23
145.64,135.66
145.33,137.41
139.58,140.43
133.83,143.73
128.37,148.04
124.61,150.81
120.16,152.48
114.21,153.95
108.32,155.36
104.08,156.41
98.32,157.91
95.16,162.44
93.48,163.08
93.41,163.08
93.17,163.09
92.98,163.1
92.06,163.21
91.17,162.88
91.46,159.64
92.32,154.67
89.56,150.68
85.63,152.16
85.54,152.72
85.19,154.62
84.63,155.17
84.63,155.39
84.37,156.37
82.13,156.43
82.46,157.14
82.48,157.3
82.92,157.43
83.33,157.43
83.52,157.44
80.25,157.09
75.4,156.55
71.1,154.13
72.01,154.35
71.98,154.51
68.12,93.41
68.12,93.41
68.33,93.65
72.5,97.08
74.06,100.37
73.92,100.45
72.51,104.68
71.82,107.23
72.03,107.19
72.03,107.73
72.03,107.93
70.42,111.38
72.03,113.14
73.89,112.52
74.91,114.68
76.18,115.38
75.64,118.8
74.82,121.72
74.77,123.02
74.78,123.25
74.7,126.91
74.58,130.62
73.12,132.37
69.27,136.69
70.09,141.62
69.62,146.79
67.01,150.44
70.42,151.69
70.17,154.23
72.01,155.95
74.22,156.36
71.67,154.87
74.01,156.21
73.96,155.75
77.15,156.46
75.38,156.46
75.15,156.43
73.23,156.54
71.63,157.32
70.39,154.23
72.01,154.63
71.23,154.5
72.01,154.01
72.01,153.77
73.04,152.06
71.82,152.74
72.01,154.64
71.93,154.91
71.76,155.25
72.04,155.19
70.09,96.02
70.09,96.02
72.47,95.84
76.94,95.66
80.03,95.63
79.76,99.34
79.34,102.53
80.76,107.1
81.18,111.68
83.83,115.44
86.57,119.55
86.13,124.16
89.17,121.23
91.37,115.81
93.23,112.65
95.89,112.91
98.58,114.92
102.95,117.56
104.3,120.98
103.82,125.25
98.3,126.69
94.58,129.2
89.9,131.9
85.64,134.42
83.63,138.34
82.86,143.32
81.67,149.43
80.55,154.8
79.33,159.06
79.26,159.69
79.62,158.52
79.58,158.12
79.3,158.92
78.98,155.68
80.9,151.36
83.8,147.49
80.5,145.45
77.02,146.39
75.45,147.58
78.03,144.39
80.1,140.61
85.48,142.61
90.29,143.29
87.54,142.2
85.06,142.23
84.24,138.9
82.89,133.37
83.72,128.94
86.06,124.49
87.28,119.42
83.6,115.89
80.88,110.74
80.61,107.24
80.98,110.2
83.29,114.4
86.28,119.04
86.27,123.63
83.57,126.01
78.0,127.7
75.71,130.33
75.32,132.16
71.33,135.36
69.03,139.83
70.04,145.37
69.56,146.84
70.02,150.6
72.49,150.37
72.74,150.25
155.58,139.22
155.58,139.22
152.5,137.94
148.46,136.25
147.05,135.86
146.01,137.98
143.04,138.5
138.88,139.65
136.15,140.2
134.88,142.33
131.95,145.05
128.33,147.68
124.84,150.43
120.69,151.81
118.36,151.34
115.58,152.25
112.87,153.1
109.77,153.33
107.46,154.24
103.26,154.42
100.25,155.01
98.36,154.0
98.65,153.91
97.21,150.17
95.57,146.83
93.12,144.01
89.27,143.34
86.58,143.69
83.61,146.67
80.77,152.37
79.9,157.11
79.97,157.38
155.85,129.73
155.85,129.73
154.49,129.83
150.27,132.72
147.11,136.8
142.55,139.34
136.73,143.0
132.98,145.5
127.64,148.92
122.28,151.15
117.69,152.0
111.79,153.7
107.36,154.92
101.91,155.62
97.94,151.88
95.36,148.45
90.12,147.39
84.97,146.22
80.64,145.24
76.53,144.21
74.33,143.53
70.03,146.01
66.69,149.65
66.63,151.65
67.18,154.13
68.22,152.96
68.1,152.94
67.96,97.18
67.96,97.18
71.61,99.53
76.55,103.44
79.56,108.04
81.79,112.4
85.41,113.24
90.3,111.29
96.13,112.75
99.5,114.75
100.7,115.82
103.18,116.72
104.47,121.39
103.1,125.43
97.36,127.4
92.79,131.6
87.3,134.22
85.32,134.19
83.71,137.35
80.11,142.04
75.59,144.41
70.34,147.07
66.89,151.43
67.28,153.3
67.43,153.72
67.75,153.9
67.41,153.78
68.01,154.31
68.41,154.9
68.38,152.35
73.22,149.81
76.89,146.11
81.09,145.61
80.51,151.45
78.78,156.51
78.05,159.82
73.53,162.07
71.65,165.29
72.56,163.86
76.09,162.73
79.0,158.14
77.49,155.89
74.6,156.83
70.6,157.37
67.6,157.03
65.51,155.29
65.11,153.87
67.16,150.88
70.59,146.7
74.14,145.05
78.02,143.78
81.38,140.86
81.94,139.52
80.04,143.0
76.94,146.25
75.09,146.47
72.51,150.56
74.77,148.23
77.9,144.57
82.49,142.42
87.75,142.05
92.81,143.85
96.19,148.44
99.93,149.88
103.89,149.85
107.37,152.39
111.76,152.45
117.68,153.11
123.52,151.18
126.4,147.75
130.33,142.93
132.85,137.29
133.62,132.71
134.16,127.0
133.0,120.73
131.44,115.32
127.57,114.09
121.6,113.7
117.4,109.53
117.08,104.68
118.13,100.54
118.27,98.1
118.4,97.82
118.32,96.87
119.62,96.11
120.02,95.91
123.85,97.62
126.74,100.45
130.94,98.61
136.85,97.62
139.8,97.21
68.12,93.41
68.12,93.41
73.02,94.75
77.11,94.57
82.24,95.3
86.8,93.27
89.03,88.22
94.71,86.97
99.91,87.18
102.64,85.69
103.76,82.57
99.8,80.08
95.99,77.74
96.09,77.57
95.87,78.23
96.54,78.15
96.76,78.85
96.99,78.94
97.7,79.14
98.81,78.87
99.3,78.87
98.74,79.79
101.55,80.41
105.3,81.46
105.96,81.87
105.99,82.15
104.14,85.9
100.57,90.13
99.19,95.76
98.94,101.45
98.28,103.43
101.8,103.22
104.73,105.06
100.84,108.35
99.64,112.19
95.96,111.72
92.2,113.22
91.53,118.05
91.72,118.22
92.97,121.32
90.09,121.91
85.56,124.4
81.76,128.43
76.18,129.69
75.79,131.21
74.28,133.14
69.84,135.89
69.94,140.82
74.39,143.6
76.04,144.5
74.49,146.93
72.28,151.33
71.89,155.25
76.77,156.13
80.68,154.46
81.63,149.73
85.13,146.64
89.82,147.2
93.44,146.63
95.57,149.37
98.39,150.03
102.37,149.71
105.97,150.56
108.47,152.68
112.53,152.67
116.74,152.42
119.93,153.52
124.51,149.41
128.08,144.89
131.99,140.4
132.63,134.43
132.9,128.17
132.24,122.15
131.82,117.45
131.0,110.92
130.33,108.13
131.54,104.47
131.95,103.51
133.65,105.18
133.75,105.19
131.29,108.37
130.32,110.88
129.3,111.88
123.46,113.61
118.74,114.8
114.67,114.15
108.57,114.59
104.52,115.68
155.91,126.95
155.91,126.95
151.51,130.28
146.88,134.52
145.41,137.05
145.76,137.68
145.58,136.7
142.12,140.77
